sample_key,dataset_group,split,split_file,split_csv_row,image_path,mask_path,split_conflict,image_open_ok,mask_open_ok,same_shape,expected_bands,same_crs,transform_exact,transform_close_1e_9,transform_close_1e_6,transform_max_abs_difference,image_width,image_height,image_bands,mask_width,mask_height,mask_bands,mask_nodata,mask_unique_values,mask_values_valid,image_band1_min,image_band1_max,image_band2_min,image_band2_max,inspection_error,pixel_training_eligible
flood:train:Spain_7856615_S1Hand:5157c3cbdd68,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,172,data/external/sen1floods11/flood_sar/Spain_7856615_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_7856615_LabelHand.tif,False,True,True,True,True,True,False,True,True,3.1170812458958252e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-38.39353942871094,29.42822265625,-47.01869201660156,12.626842498779297,,True
flood:train:Spain_8104659_S1Hand:0ff3faf0f1a4,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,175,data/external/sen1floods11/flood_sar/Spain_8104659_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_8104659_LabelHand.tif,False,True,True,True,True,True,False,True,True,3.1170812458958252e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-40.64519500732422,13.869498252868652,-47.007049560546875,4.189901351928711,,True
flood:train:Spain_8154154_S1Hand:71d92ea64a18,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,179,data/external/sen1floods11/flood_sar/Spain_8154154_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_8154154_LabelHand.tif,False,True,True,True,True,True,False,True,True,3.1170812458958252e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-44.39204406738281,20.01021385192871,-49.999229431152344,6.054754257202148,,True
flood:train:Spain_8199661_S1Hand:bd0e6b67cc52,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,185,data/external/sen1floods11/flood_sar/Spain_8199661_S1Hand.tif,data/external/sen1floods11/flood_mask/Spain_8199661_LabelHand.tif,False,True,True,True,True,True,False,True,True,3.1170812458958252e-19,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-44.942691802978516,15.337540626525879,-47.06793212890625,4.902751445770264,,True
flood:train:Sri-Lanka_1038087_S1Hand:da386b1abb94,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,194,data/external/sen1floods11/flood_sar/Sri-Lanka_1038087_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_1038087_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.18939781188965,17.424293518066406,-46.61417770385742,-1.1892552375793457,,True
flood:train:Sri-Lanka_120804_S1Hand:97e2ef534615,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,210,data/external/sen1floods11/flood_sar/Sri-Lanka_120804_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_120804_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-28.79827880859375,15.527957916259766,-46.91796875,4.737132549285889,,True
flood:train:Sri-Lanka_135713_S1Hand:95e418ba231f,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,198,data/external/sen1floods11/flood_sar/Sri-Lanka_135713_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_135713_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0,True,-24.377336502075195,15.224024772644043,-30.342195510864258,0.5328845381736755,,True
flood:train:Sri-Lanka_14484_S1Hand:b19f2b4ec86c,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,193,data/external/sen1floods11/flood_sar/Sri-Lanka_14484_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_14484_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-29.421722412109375,15.913252830505371,-47.78068161010742,5.807165622711182,,True
flood:train:Sri-Lanka_152185_S1Hand:ce9d6182c7ea,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,188,data/external/sen1floods11/flood_sar/Sri-Lanka_152185_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_152185_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-29.145709991455078,8.731497764587402,-38.913291931152344,-1.1659795045852661,,True
flood:train:Sri-Lanka_163406_S1Hand:c49a29a5e9e4,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,196,data/external/sen1floods11/flood_sar/Sri-Lanka_163406_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_163406_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-26.419448852539062,6.157220840454102,-44.49424362182617,8.391927719116211,,True
flood:train:Sri-Lanka_178753_S1Hand:64cee3fc60cf,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,195,data/external/sen1floods11/flood_sar/Sri-Lanka_178753_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_178753_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-21.824214935302734,18.019018173217773,-28.6519775390625,6.083716869354248,,True
flood:train:Sri-Lanka_233609_S1Hand:96edeb8c058e,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,197,data/external/sen1floods11/flood_sar/Sri-Lanka_233609_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_233609_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.897174835205078,12.672064781188965,-47.03927993774414,-1.4599062204360962,,True
flood:train:Sri-Lanka_249079_S1Hand:59268d448bea,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,209,data/external/sen1floods11/flood_sar/Sri-Lanka_249079_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_249079_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-24.994447708129883,13.947107315063477,-34.59684371948242,1.5237542390823364,,True
flood:train:Sri-Lanka_400518_S1Hand:643df81b467c,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,204,data/external/sen1floods11/flood_sar/Sri-Lanka_400518_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_400518_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-26.569377899169922,12.77652359008789,-34.089195251464844,5.551016807556152,,True
flood:train:Sri-Lanka_49764_S1Hand:4b759073c9f8,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,206,data/external/sen1floods11/flood_sar/Sri-Lanka_49764_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_49764_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-23.444576263427734,19.249671936035156,-29.323911666870117,2.63314151763916,,True
flood:train:Sri-Lanka_52223_S1Hand:6ba7381d21d0,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,203,data/external/sen1floods11/flood_sar/Sri-Lanka_52223_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_52223_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,0.0,True,-22.179645538330078,-1.2316269874572754,-32.599769592285156,-6.796510219573975,,True
flood:train:Sri-Lanka_523539_S1Hand:4930df1b709f,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,205,data/external/sen1floods11/flood_sar/Sri-Lanka_523539_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_523539_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.299293518066406,12.092830657958984,-46.42946243286133,11.177824974060059,,True
flood:train:Sri-Lanka_551926_S1Hand:3d3f26e4fff5,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,211,data/external/sen1floods11/flood_sar/Sri-Lanka_551926_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_551926_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-28.637189865112305,3.708425521850586,-48.16065979003906,-2.5494561195373535,,True
flood:train:Sri-Lanka_55568_S1Hand:2587501cf365,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,189,data/external/sen1floods11/flood_sar/Sri-Lanka_55568_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_55568_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-24.681978225708008,5.802995204925537,-47.683929443359375,2.113391876220703,,True
flood:train:Sri-Lanka_579082_S1Hand:ba365321a19b,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,200,data/external/sen1floods11/flood_sar/Sri-Lanka_579082_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_579082_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.9280948638916,17.504989624023438,-43.024017333984375,4.493461608886719,,True
flood:train:Sri-Lanka_653336_S1Hand:f7b148880a9c,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,207,data/external/sen1floods11/flood_sar/Sri-Lanka_653336_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_653336_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.847030639648438,9.998974800109863,-48.304107666015625,-3.7108592987060547,,True
flood:train:Sri-Lanka_748447_S1Hand:7e5bfbec5450,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,199,data/external/sen1floods11/flood_sar/Sri-Lanka_748447_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_748447_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.32801055908203,17.777101516723633,-33.97774124145508,1.107011318206787,,True
flood:train:Sri-Lanka_845821_S1Hand:e65ed6e2d872,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,192,data/external/sen1floods11/flood_sar/Sri-Lanka_845821_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_845821_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-25.924121856689453,-3.1049604415893555,-48.25225830078125,-7.851001262664795,,True
flood:train:Sri-Lanka_847275_S1Hand:3015503f2b95,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,191,data/external/sen1floods11/flood_sar/Sri-Lanka_847275_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_847275_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-26.21584129333496,11.876367568969727,-48.02230453491211,1.095085620880127,,True
flood:train:Sri-Lanka_883641_S1Hand:5543e1880135,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,202,data/external/sen1floods11/flood_sar/Sri-Lanka_883641_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_883641_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,0.0|1.0,True,-27.394670486450195,10.38095760345459,-48.084075927734375,-2.9879825115203857,,True
flood:train:Sri-Lanka_916628_S1Hand:f089f60c1a93,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,201,data/external/sen1floods11/flood_sar/Sri-Lanka_916628_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_916628_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-29.593320846557617,21.582841873168945,-47.755226135253906,5.504329204559326,,True
flood:train:Sri-Lanka_92824_S1Hand:00be3317761d,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,190,data/external/sen1floods11/flood_sar/Sri-Lanka_92824_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_92824_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-26.35708999633789,11.365900039672852,-47.80146408081055,4.803298473358154,,True
flood:train:Sri-Lanka_956740_S1Hand:5e17a1a0b070,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,208,data/external/sen1floods11/flood_sar/Sri-Lanka_956740_S1Hand.tif,data/external/sen1floods11/flood_mask/Sri-Lanka_956740_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-33.434104919433594,9.075401306152344,-46.06577682495117,-0.576727032661438,,True
flood:train:USA_1010394_S1Hand:37765d9a4162,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,237,data/external/sen1floods11/flood_sar/USA_1010394_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_1010394_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-30.426332473754883,11.55487060546875,-41.171268463134766,0.936217188835144,,True
flood:train:USA_1068362_S1Hand:c25373db9532,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,248,data/external/sen1floods11/flood_sar/USA_1068362_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_1068362_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-41.9606819152832,9.71751880645752,-50.407806396484375,-0.37801116704940796,,True
flood:train:USA_11422_S1Hand:efa308f18f19,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,214,data/external/sen1floods11/flood_sar/USA_11422_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_11422_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-34.795082092285156,11.11606502532959,-52.89332580566406,-1.538562536239624,,True
flood:train:USA_114964_S1Hand:f271a625d590,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,216,data/external/sen1floods11/flood_sar/USA_114964_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_114964_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-29.64801597595215,10.563253402709961,-34.348670959472656,-6.72361946105957,,True
flood:train:USA_115033_S1Hand:3267527676b1,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,222,data/external/sen1floods11/flood_sar/USA_115033_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_115033_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-27.353260040283203,8.28525447845459,-47.190513610839844,1.155466914176941,,True
flood:train:USA_170264_S1Hand:a7d8a66525b7,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,235,data/external/sen1floods11/flood_sar/USA_170264_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_170264_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-44.576473236083984,16.563373565673828,-53.111698150634766,4.301804542541504,,True
flood:train:USA_179917_S1Hand:00056744194b,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,241,data/external/sen1floods11/flood_sar/USA_179917_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_179917_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-28.366886138916016,16.228240966796875,-47.008506774902344,11.163671493530273,,True
flood:train:USA_181263_S1Hand:727cf00da772,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,220,data/external/sen1floods11/flood_sar/USA_181263_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_181263_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-32.07051086425781,7.937187671661377,-50.786922454833984,-5.9220075607299805,,True
flood:train:USA_181503_S1Hand:087459fdeef5,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,252,data/external/sen1floods11/flood_sar/USA_181503_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_181503_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-33.70520782470703,5.886042594909668,-49.979183197021484,1.0785812139511108,,True
flood:train:USA_198411_S1Hand:a4430e292521,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,238,data/external/sen1floods11/flood_sar/USA_198411_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_198411_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-39.54983901977539,3.5954627990722656,-47.395904541015625,-4.863161563873291,,True
flood:train:USA_211406_S1Hand:b67da7fbc9e7,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,226,data/external/sen1floods11/flood_sar/USA_211406_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_211406_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-31.350284576416016,13.479044914245605,-47.193580627441406,-3.46333646774292,,True
flood:train:USA_217598_S1Hand:238f49e3680b,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,230,data/external/sen1floods11/flood_sar/USA_217598_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_217598_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-45.437744140625,11.599827766418457,-51.876792907714844,-6.4312920570373535,,True
flood:train:USA_224165_S1Hand:70f7bc426577,flood,train,data/external/sen1floods11/flood_splits/flood_train_data.csv,233,data/external/sen1floods11/flood_sar/USA_224165_S1Hand.tif,data/external/sen1floods11/flood_mask/USA_224165_LabelHand.tif,False,True,True,True,True,True,False,True,True,6.423897871976614e-18,512.0,512.0,2.0,512.0,512.0,1.0,,-1.0|0.0|1.0,True,-24.883697509765625,13.18204402923584,-42.9261589050293,2.204540967941284,,True
