scene_id,group,source_image_path,mask_path,discovery_method,source_reference,source_column,readable,size_match,binary_like,positive_pixels,positive_fraction,unique_value_count,valid_mask,pair_valid,candidate_score,error
oc-0338,oc,data/external/dartis/raw/oc/oc-0338.jpg,data/derived/v06_water_masks/land/oc/oc-0338.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,33394,0.0815283203125,2,True,True,1195.0,
oc-0339,oc,data/external/dartis/raw/oc/oc-0339.jpg,data/derived/v06_water_masks/land/oc/oc-0339.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,160583,0.39204833984375,2,True,True,1175.0,
oc-0340,oc,data/external/dartis/raw/oc/oc-0340.jpg,data/derived/v06_water_masks/land/oc/oc-0340.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,169612,0.414091796875,2,True,True,1175.0,
oc-0341,oc,data/external/dartis/raw/oc/oc-0341.jpg,data/derived/v06_water_masks/land/oc/oc-0341.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,168204,0.410654296875,2,True,True,1175.0,
oc-0342,oc,data/external/dartis/raw/oc/oc-0342.jpg,data/derived/v06_water_masks/land/oc/oc-0342.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,128582,0.3139208984375,2,True,True,1175.0,
oc-0343,oc,data/external/dartis/raw/oc/oc-0343.jpg,data/derived/v06_water_masks/land/oc/oc-0343.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,175780,0.429150390625,2,True,True,1175.0,
oc-0344,oc,data/external/dartis/raw/oc/oc-0344.jpg,data/derived/v06_water_masks/land/oc/oc-0344.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,79404,0.193857421875,2,True,True,1195.0,
oc-0345,oc,data/external/dartis/raw/oc/oc-0345.jpg,data/derived/v06_water_masks/land/oc/oc-0345.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,236231,0.57673583984375,2,True,True,1175.0,
oc-0346,oc,data/external/dartis/raw/oc/oc-0346.jpg,data/derived/v06_water_masks/land/oc/oc-0346.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,182698,0.4460400390625,2,True,True,1175.0,
oc-0347,oc,data/external/dartis/raw/oc/oc-0347.jpg,data/derived/v06_water_masks/land/oc/oc-0347.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,182061,0.44448486328125,2,True,True,1175.0,
oc-0348,oc,data/external/dartis/raw/oc/oc-0348.jpg,data/derived/v06_water_masks/land/oc/oc-0348.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,12856,0.03138671875,2,True,True,1195.0,
oc-0349,oc,data/external/dartis/raw/oc/oc-0349.jpg,data/derived/v06_water_masks/land/oc/oc-0349.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,224526,0.5481591796875,2,True,True,1175.0,
oc-0350,oc,data/external/dartis/raw/oc/oc-0350.jpg,data/derived/v06_water_masks/land/oc/oc-0350.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,1312,0.003203125,2,True,True,1195.0,
oc-0351,oc,data/external/dartis/raw/oc/oc-0351.jpg,data/derived/v06_water_masks/land/oc/oc-0351.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,130136,0.31771484375,2,True,True,1175.0,
oc-0352,oc,data/external/dartis/raw/oc/oc-0352.jpg,data/derived/v06_water_masks/land/oc/oc-0352.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,63024,0.1538671875,2,True,True,1195.0,
oc-0353,oc,data/external/dartis/raw/oc/oc-0353.jpg,data/derived/v06_water_masks/land/oc/oc-0353.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,24522,0.0598681640625,2,True,True,1195.0,
oc-0354,oc,data/external/dartis/raw/oc/oc-0354.jpg,data/derived/v06_water_masks/land/oc/oc-0354.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,281660,0.687646484375,2,True,True,1175.0,
oc-0355,oc,data/external/dartis/raw/oc/oc-0355.jpg,data/derived/v06_water_masks/land/oc/oc-0355.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,121523,0.29668701171875,2,True,True,1175.0,
oc-0356,oc,data/external/dartis/raw/oc/oc-0356.jpg,data/derived/v06_water_masks/land/oc/oc-0356.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,45153,0.11023681640625,2,True,True,1195.0,
oc-0357,oc,data/external/dartis/raw/oc/oc-0357.jpg,data/derived/v06_water_masks/land/oc/oc-0357.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,67010,0.1635986328125,2,True,True,1195.0,
oc-0358,oc,data/external/dartis/raw/oc/oc-0358.jpg,data/derived/v06_water_masks/land/oc/oc-0358.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,216457,0.52845947265625,2,True,True,1175.0,
oc-0359,oc,data/external/dartis/raw/oc/oc-0359.jpg,data/derived/v06_water_masks/land/oc/oc-0359.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,178142,0.4349169921875,2,True,True,1175.0,
oc-0360,oc,data/external/dartis/raw/oc/oc-0360.jpg,data/derived/v06_water_masks/land/oc/oc-0360.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,168078,0.4103466796875,2,True,True,1175.0,
oc-0361,oc,data/external/dartis/raw/oc/oc-0361.jpg,data/derived/v06_water_masks/land/oc/oc-0361.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,191791,0.46823974609375,2,True,True,1175.0,
oc-0362,oc,data/external/dartis/raw/oc/oc-0362.jpg,data/derived/v06_water_masks/land/oc/oc-0362.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,179563,0.43838623046875,2,True,True,1175.0,
oc-0363,oc,data/external/dartis/raw/oc/oc-0363.jpg,data/derived/v06_water_masks/land/oc/oc-0363.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,105,0.00025634765625,2,True,True,1195.0,
oc-0364,oc,data/external/dartis/raw/oc/oc-0364.jpg,data/derived/v06_water_masks/land/oc/oc-0364.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,151688,0.37033203125,2,True,True,1175.0,
oc-0365,oc,data/external/dartis/raw/oc/oc-0365.jpg,data/derived/v06_water_masks/land/oc/oc-0365.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,118993,0.29051025390625,2,True,True,1175.0,
oc-0366,oc,data/external/dartis/raw/oc/oc-0366.jpg,data/derived/v06_water_masks/land/oc/oc-0366.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,141565,0.34561767578125,2,True,True,1175.0,
oc-0367,oc,data/external/dartis/raw/oc/oc-0367.jpg,data/derived/v06_water_masks/land/oc/oc-0367.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,72462,0.1769091796875,2,True,True,1195.0,
oc-0368,oc,data/external/dartis/raw/oc/oc-0368.jpg,data/derived/v06_water_masks/land/oc/oc-0368.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,186464,0.455234375,2,True,True,1175.0,
oc-0369,oc,data/external/dartis/raw/oc/oc-0369.jpg,data/derived/v06_water_masks/land/oc/oc-0369.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,247400,0.60400390625,2,True,True,1175.0,
oc-0370,oc,data/external/dartis/raw/oc/oc-0370.jpg,data/derived/v06_water_masks/land/oc/oc-0370.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,187831,0.45857177734375,2,True,True,1175.0,
oc-0371,oc,data/external/dartis/raw/oc/oc-0371.jpg,data/derived/v06_water_masks/land/oc/oc-0371.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,6164,0.015048828125,2,True,True,1195.0,
oc-0372,oc,data/external/dartis/raw/oc/oc-0372.jpg,data/derived/v06_water_masks/land/oc/oc-0372.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,17563,0.04287841796875,2,True,True,1195.0,
oc-0373,oc,data/external/dartis/raw/oc/oc-0373.jpg,data/derived/v06_water_masks/land/oc/oc-0373.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,85441,0.06241580831324421,2,True,True,1195.0,
oc-0374,oc,data/external/dartis/raw/oc/oc-0374.jpg,data/derived/v06_water_masks/land/oc/oc-0374.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,96997,0.23680908203125,2,True,True,1175.0,
oc-0375,oc,data/external/dartis/raw/oc/oc-0375.jpg,data/derived/v06_water_masks/land/oc/oc-0375.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,120021,0.29302001953125,2,True,True,1175.0,
ow-0001,ow,data/external/dartis/raw/ow/ow-0001.jpg,data/derived/v06_water_masks/land/ow/ow-0001.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0002,ow,data/external/dartis/raw/ow/ow-0002.jpg,data/external/dartis/cache/positive/ow-0002.jpg,filesystem,data/external/dartis,,True,True,False,325,0.00079345703125,203,True,True,1070.0,
ow-0003,ow,data/external/dartis/raw/ow/ow-0003.jpg,data/derived/v06_water_masks/land/ow/ow-0003.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0004,ow,data/external/dartis/raw/ow/ow-0004.jpg,data/derived/v06_water_masks/land/ow/ow-0004.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0005,ow,data/external/dartis/raw/ow/ow-0005.jpg,data/external/dartis/cache/positive/ow-0005.jpg,filesystem,data/external/dartis,,True,True,False,94231,0.23005615234375,220,True,True,1050.0,
ow-0006,ow,data/external/dartis/raw/ow/ow-0006.jpg,data/derived/v06_water_masks/land/ow/ow-0006.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0007,ow,data/external/dartis/raw/ow/ow-0007.jpg,data/external/dartis/cache/positive/ow-0007.jpg,filesystem,data/external/dartis,,True,True,False,13286,0.0324365234375,225,True,True,1070.0,
ow-0008,ow,data/external/dartis/raw/ow/ow-0008.jpg,data/external/dartis/cache/positive/ow-0008.jpg,filesystem,data/external/dartis,,True,True,False,300167,0.73282958984375,253,True,True,1050.0,
ow-0009,ow,data/external/dartis/raw/ow/ow-0009.jpg,data/external/dartis/cache/positive/ow-0009.jpg,filesystem,data/external/dartis,,True,True,False,250412,0.611357421875,226,True,True,1050.0,
ow-0010,ow,data/external/dartis/raw/ow/ow-0010.jpg,data/derived/v06_water_masks/land/ow/ow-0010.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0011,ow,data/external/dartis/raw/ow/ow-0011.jpg,data/external/dartis/cache/positive/ow-0011.jpg,filesystem,data/external/dartis,,True,True,False,2251,0.00549560546875,249,True,True,1070.0,
ow-0012,ow,data/external/dartis/raw/ow/ow-0012.jpg,data/derived/v06_water_masks/land/ow/ow-0012.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0013,ow,data/external/dartis/raw/ow/ow-0013.jpg,data/external/dartis/cache/positive/ow-0013.jpg,filesystem,data/external/dartis,,True,True,False,321207,0.78419677734375,250,True,True,1050.0,
ow-0014,ow,data/external/dartis/raw/ow/ow-0014.jpg,data/derived/v06_water_masks/land/ow/ow-0014.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0015,ow,data/external/dartis/raw/ow/ow-0015.jpg,data/derived/v06_water_masks/land/ow/ow-0015.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0016,ow,data/external/dartis/raw/ow/ow-0016.jpg,data/external/dartis/cache/positive/ow-0016.jpg,filesystem,data/external/dartis,,True,True,False,336338,0.7791932797249617,256,True,True,1050.0,
ow-0017,ow,data/external/dartis/raw/ow/ow-0017.jpg,data/derived/v06_water_masks/land/ow/ow-0017.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0018,ow,data/external/dartis/raw/ow/ow-0018.jpg,data/derived/v06_water_masks/land/ow/ow-0018.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0019,ow,data/external/dartis/raw/ow/ow-0019.jpg,data/derived/v06_water_masks/land/ow/ow-0019.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0020,ow,data/external/dartis/raw/ow/ow-0020.jpg,data/derived/v06_water_masks/land/ow/ow-0020.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0021,ow,data/external/dartis/raw/ow/ow-0021.jpg,data/derived/v06_water_masks/land/ow/ow-0021.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0022,ow,data/external/dartis/raw/ow/ow-0022.jpg,data/derived/v06_water_masks/land/ow/ow-0022.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0023,ow,data/external/dartis/raw/ow/ow-0023.jpg,data/derived/v06_water_masks/land/ow/ow-0023.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0024,ow,data/external/dartis/raw/ow/ow-0024.jpg,data/derived/v06_water_masks/land/ow/ow-0024.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0025,ow,data/external/dartis/raw/ow/ow-0025.jpg,data/external/dartis/cache/positive/ow-0025.jpg,filesystem,data/external/dartis,,True,True,False,296759,0.72450927734375,255,True,True,1050.0,
ow-0026,ow,data/external/dartis/raw/ow/ow-0026.jpg,data/derived/v06_water_masks/land/ow/ow-0026.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0027,ow,data/external/dartis/raw/ow/ow-0027.jpg,data/derived/v06_water_masks/land/ow/ow-0027.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0028,ow,data/external/dartis/raw/ow/ow-0028.jpg,data/external/dartis/cache/positive/ow-0028.jpg,filesystem,data/external/dartis,,True,True,False,263,0.00064208984375,211,True,True,1070.0,
ow-0029,ow,data/external/dartis/raw/ow/ow-0029.jpg,data/derived/v06_water_masks/land/ow/ow-0029.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0030,ow,data/external/dartis/raw/ow/ow-0030.jpg,data/derived/v06_water_masks/land/ow/ow-0030.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0031,ow,data/external/dartis/raw/ow/ow-0031.jpg,data/derived/v06_water_masks/land/ow/ow-0031.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0032,ow,data/external/dartis/raw/ow/ow-0032.jpg,data/external/dartis/cache/positive/ow-0032.jpg,filesystem,data/external/dartis,,True,True,False,50191,0.12253662109375,173,True,True,1070.0,
ow-0033,ow,data/external/dartis/raw/ow/ow-0033.jpg,data/external/dartis/cache/positive/ow-0033.jpg,filesystem,data/external/dartis,,True,True,False,183076,0.446962890625,222,True,True,1050.0,
ow-0034,ow,data/external/dartis/raw/ow/ow-0034.jpg,data/derived/v06_water_masks/land/ow/ow-0034.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0035,ow,data/external/dartis/raw/ow/ow-0035.jpg,data/derived/v06_water_masks/land/ow/ow-0035.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0036,ow,data/external/dartis/raw/ow/ow-0036.jpg,data/derived/v06_water_masks/land/ow/ow-0036.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0037,ow,data/external/dartis/raw/ow/ow-0037.jpg,data/derived/v06_water_masks/land/ow/ow-0037.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0038,ow,data/external/dartis/raw/ow/ow-0038.jpg,data/derived/v06_water_masks/land/ow/ow-0038.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0039,ow,data/external/dartis/raw/ow/ow-0039.jpg,data/external/dartis/cache/positive/ow-0039.jpg,filesystem,data/external/dartis,,True,True,False,90039,0.21982177734375,201,True,True,1050.0,
ow-0040,ow,data/external/dartis/raw/ow/ow-0040.jpg,data/external/dartis/cache/positive/ow-0040.jpg,filesystem,data/external/dartis,,True,True,False,2524,0.006162109375,251,True,True,1070.0,
ow-0041,ow,data/external/dartis/raw/ow/ow-0041.jpg,data/derived/v06_water_masks/land/ow/ow-0041.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0042,ow,data/external/dartis/raw/ow/ow-0042.jpg,data/derived/v06_water_masks/land/ow/ow-0042.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0043,ow,data/external/dartis/raw/ow/ow-0043.jpg,data/derived/v06_water_masks/land/ow/ow-0043.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0044,ow,data/external/dartis/raw/ow/ow-0044.jpg,data/derived/v06_water_masks/land/ow/ow-0044.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0045,ow,data/external/dartis/raw/ow/ow-0045.jpg,data/derived/v06_water_masks/land/ow/ow-0045.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0046,ow,data/external/dartis/raw/ow/ow-0046.jpg,data/external/dartis/cache/positive/ow-0046.jpg,filesystem,data/external/dartis,,True,True,False,2257,0.00551025390625,247,True,True,1070.0,
ow-0047,ow,data/external/dartis/raw/ow/ow-0047.jpg,data/derived/v06_water_masks/land/ow/ow-0047.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0048,ow,data/external/dartis/raw/ow/ow-0048.jpg,data/external/dartis/cache/positive/ow-0048.jpg,filesystem,data/external/dartis,,True,True,False,262416,0.6406640625,252,True,True,1050.0,
ow-0049,ow,data/external/dartis/raw/ow/ow-0049.jpg,data/derived/v06_water_masks/land/ow/ow-0049.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0050,ow,data/external/dartis/raw/ow/ow-0050.jpg,data/derived/v06_water_masks/land/ow/ow-0050.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0051,ow,data/external/dartis/raw/ow/ow-0051.jpg,data/external/dartis/cache/positive/ow-0051.jpg,filesystem,data/external/dartis,,True,True,False,318280,0.77705078125,256,True,True,1050.0,
ow-0052,ow,data/external/dartis/raw/ow/ow-0052.jpg,data/derived/v06_water_masks/land/ow/ow-0052.png,metadata,data/metadata/v06_dartis_water_masks.csv,land_mask_path,True,True,True,0,0.0,1,False,False,175.0,
ow-0053,ow,data/external/dartis/raw/ow/ow-0053.jpg,data/external/dartis/cache/positive/ow-0053.jpg,filesystem,data/external/dartis,,True,True,False,263516,0.643349609375,249,True,True,1050.0,
ow-0054,ow,data/external/dartis/raw/ow/ow-0054.jpg,data/external/dartis/cache/positive/ow-0054.jpg,filesystem,data/external/dartis,,True,True,False,4146,0.0101220703125,216,True,True,1070.0,
